2021-04-10 12:46:36 AM	TraceUtil (2.0.1.10086) for RteCL (2.0.1.14004) is initialized OK. TraceLevel=Error
2021-04-10 12:49:09 AM	RTDGraphicLib2.CDiagram.InitDiagram 	 CDiagram::InitBaseControl (1) 
2021-04-10 12:49:09 AM	RTDGraphicLib2.CDiagram.InitDiagram 	 CDiagram::InitBaseControl (2) 
2021-04-10 12:49:09 AM	RTDGraphicLib2.CDiagram.InitDiagram 	 CDiagram::InitBaseControl (3) 
2021-04-10 00:49:10	GetBufferedData: 5
2021-04-10 00:49:10	GetBufferedData: 8
2021-04-10 00:49:10	GetBufferedData: 2
2021-04-10 00:49:10	GetBufferedData: 2
2021-04-10 00:49:10	GetBufferedData: 0
2021-04-10 00:49:10	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 4
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:11	GetBufferedData: 2
2021-04-10 00:49:12	GetBufferedData: 4
2021-04-10 00:49:12	GetBufferedData: 2
2021-04-10 00:49:12	GetBufferedData: 0
2021-04-10 00:49:12	GetBufferedData: 2
2021-04-10 00:49:12	GetBufferedData: 4
2021-04-10 00:49:12	GetBufferedData: 2
2021-04-10 00:49:12	GetBufferedData: 2
2021-04-10 00:49:12	GetBufferedData: 2
2021-04-10 00:49:12	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:13	GetBufferedData: 2
2021-04-10 00:49:15	GetBufferedData: 28
2021-04-10 00:49:15	GetBufferedData: 0
2021-04-10 00:49:15	GetBufferedData: 2
2021-04-10 00:49:15	GetBufferedData: 4
2021-04-10 00:49:15	GetBufferedData: 2
2021-04-10 00:49:15	GetBufferedData: 2
2021-04-10 00:49:15	GetBufferedData: 2
2021-04-10 00:49:15	GetBufferedData: 2
2021-04-10 00:49:15	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 4
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:16	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 4
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:17	GetBufferedData: 0
2021-04-10 00:49:17	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 4
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:18	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:19	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 4
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:20	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 4
2021-04-10 00:49:21	GetBufferedData: 0
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:21	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 4
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:22	GetBufferedData: 4
2021-04-10 00:49:22	GetBufferedData: 2
2021-04-10 00:49:23	GetBufferedData: 2
2021-04-10 00:49:23	GetBufferedData: 2
